id_lie;cod_lmi;similarity;a_score;lie_index;lie_add;lmi_index;lmi_add;match
URG-00504;B-II-a-A-20926;"{""matched"":[0,1,2],""matchScore"":[1,1,0.32499999999999996],""exact"":2,""score"":2.325,""order"":1,""size"":0.3333333333333333}";110.325;1448;calea floreasca 11;790;calea floreasca 159;no
URG-00505;B-II-a-A-20926;"{""matched"":[0,1,2],""matchScore"":[1,1,0.32499999999999996],""exact"":2,""score"":2.325,""order"":1,""size"":0.3333333333333333}";110.325;1449;calea floreasca 19;790;calea floreasca 159;no
URG-00506;B-II-m-B-18057;"{""matched"":[0,3,2,-1,4],""matchScore"":[1,0.36875,1,0,0.925],""exact"":2,""score"":3.29375,""order"":0.7,""size"":0.2}";10469.675;1450;strada foisorul de foc 1;135;strada baia de fier 1a;no
URG-00507;B-II-m-B-18768;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;1451;strada franceza 7;281;strada franceza 9;no
URG-00513;B-II-m-B-18769;"{""matched"":[0,1,2],""matchScore"":[1,1,0.35],""exact"":2,""score"":2.35,""order"":1,""size"":0.3333333333333333}";110.35;1452;strada franceza 19;824;strada franceza 11;no
URG-00515;B-II-m-B-18784;"{""matched"":[0,1,2],""matchScore"":[1,1,0.35],""exact"":2,""score"":2.35,""order"":1,""size"":0.3333333333333333}";110.35;1453;strada franceza 46;840;strada franceza 40;no
URG-00516;B-II-m-B-18773;"{""matched"":[0,1,2],""matchScore"":[1,1,0.3333333333333333],""exact"":2,""score"":2.3333333333333335,""order"":1,""size"":0.3333333333333333}";110.333333333333;1454;strada franceza 56;828;strada franceza 16;no
URG-00517;B-II-m-B-18775;"{""matched"":[0,1,2],""matchScore"":[1,1,0.3333333333333333],""exact"":2,""score"":2.3333333333333335,""order"":1,""size"":0.3333333333333333}";110.333333333333;1455;strada franceza 58;830;strada franceza 18;no
URG-00518;B-II-m-A-18788;"{""matched"":[0,1,2],""matchScore"":[1,1,0.35],""exact"":2,""score"":2.35,""order"":1,""size"":0.3333333333333333}";110.35;1456;strada franceza 64;844;strada franceza 62;no
URG-00519;B-II-m-A-18788;"{""matched"":[0,1,2],""matchScore"":[1,1,0.35],""exact"":2,""score"":2.35,""order"":1,""size"":0.3333333333333333}";110.35;1457;strada franceza 66;844;strada franceza 62;no
URG-00520;B-II-m-B-18791;"{""matched"":[0,1,2],""matchScore"":[1,1,0.35],""exact"":2,""score"":2.35,""order"":1,""size"":0.3333333333333333}";110.35;1458;strada frumoasa 12;821;strada frumoasa 16;no
URG-00521;B-II-m-B-18793;"{""matched"":[0,1,2],""matchScore"":[1,1,0.35],""exact"":2,""score"":2.35,""order"":1,""size"":0.3333333333333333}";110.35;1459;strada frumoasa 20;846;strada frumoasa 24;no
URG-00522;B-II-m-B-18793;"{""matched"":[0,1,2],""matchScore"":[1,1,0.35],""exact"":2,""score"":2.35,""order"":1,""size"":0.3333333333333333}";110.35;1460;strada frumoasa 29;846;strada frumoasa 24;no
URG-00524;B-II-m-B-18794;"{""matched"":[0,1,2],""matchScore"":[1,1,0.35],""exact"":2,""score"":2.35,""order"":1,""size"":0.3333333333333333}";110.35;1461;strada frumoasa 35;848;strada frumoasa 33;no
URG-00526;B-II-m-A-18233;"{""matched"":[0,1,3],""matchScore"":[1,0.29365079365079366,1],""exact"":2,""score"":2.2936507936507935,""order"":0.7777777777777777,""size"":0.25}";103.936507936508;1462;soseaua fundeni 2;301;soseaua bucuresti ploiesti 2;no
URG-00527;B-II-a-B-18473;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;1463;strada gabroveni 10;527;strada gabroveni ;no
URG-00528;B-II-a-B-18473;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;1464;strada gabroveni 18;527;strada gabroveni ;no
URG-00529;B-II-a-B-18473;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;1465;strada gabroveni 20;527;strada gabroveni ;no
URG-00530;B-II-a-B-18473;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;1466;strada gabroveni 57;527;strada gabroveni ;no
URG-00531;B-II-a-B-18473;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;1467;strada gabroveni 61;527;strada gabroveni ;no
URG-00532;B-II-m-B-18799;"{""matched"":[0,1,2,-1],""matchScore"":[1,1,1,0],""exact"":3,""score"":3,""order"":1,""size"":0.25}";1110;1468;strada gala galaction 24;852;strada gala galaction 51;no
URG-00533;B-II-m-B-18799;"{""matched"":[0,1,2,3],""matchScore"":[1,1,1,0.35],""exact"":3,""score"":3.35,""order"":1,""size"":0.25}";1110.35;1469;strada gala galaction 54;852;strada gala galaction 51;no
URG-00534;B-II-m-B-19623;"{""matched"":[0,3,4],""matchScore"":[1,0.35185185185185186,0.9555555555555555],""exact"":1,""score"":2.3074074074074074,""order"":0.6444444444444446,""size"":0.2}";104.474074074074;1470;strada garibaldi 26a;1691;strada rosetti c a 26;no
URG-00535;B-II-m-B-21061;"{""matched"":[0,2,1,3],""matchScore"":[1,0.375,0.22685185185185186,0.35],""exact"":1,""score"":1.9518518518518517,""order"":0.75,""size"":0.25}";1040.11851851852;1471;strada drumul gazarului 25;1514;strada popa rusu 24;no
URG-00536;B-II-m-B-18296;"{""matched"":[0,1,2],""matchScore"":[1,0.35654761904761906,1],""exact"":2,""score"":2.3565476190476193,""order"":1,""size"":0.3333333333333333}";104.565476190476;1472;strada gazelei 30;365;strada cameliei 30;no
URG-00537;B-II-m-B-19165;"{""matched"":[0,1,3],""matchScore"":[1,0.33809523809523806,1],""exact"":2,""score"":2.338095238095238,""order"":0.7777777777777777,""size"":0.25}";104.380952380952;1473;strada gazelei 32;1214;strada matei voievod 32;no
URG-00538;B-II-m-B-19625;"{""matched"":[0,3,4],""matchScore"":[1,0.35714285714285715,1],""exact"":2,""score"":2.357142857142857,""order"":0.6444444444444446,""size"":0.2}";104.571428571429;1474;strada gazelei 35;1693;strada rosetti c a 35;no
URG-00539;B-II-m-B-18144;"{""matched"":[0,2,3],""matchScore"":[1,0.3952380952380952,0.3333333333333333],""exact"":1,""score"":1.7285714285714284,""order"":0.7777777777777777,""size"":0.25}";104.285714285714;1475;strada gazelei 47;207;strada biserica amzei 5-7;no
URG-00540;B-II-m-B-19222;"{""matched"":[0,2,1,4],""matchScore"":[1,1,0.3028571428571429,1],""exact"":3,""score"":3.302857142857143,""order"":0.7,""size"":0.2}";1104.02857142857;1476;strada george murgoci 9;1278;strada mirea george demetrescu 9;no
URG-00541;B-II-m-B-18435;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,0.21666666666666667,0],""exact"":2,""score"":2.216666666666667,""order"":0.6666666666666667,""size"":0.25}";1102.16666666667;1477;strada georges bizet 9;491;strada clemenceau georges 2;no
URG-00543;B-II-m-B-19134;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.3371212121212121,0.42500000000000004],""exact"":2,""score"":2.7621212121212118,""order"":0.75,""size"":0.25}";1103.79621212121;1478;strada gheorghe cantacuzino 3;1171;strada manu gheorghe 31;no
URG-00544;B-II-m-B-19755;"{""matched"":[0,2,1,-1,-1],""matchScore"":[1,1,0.36111111111111116,0,0],""exact"":2,""score"":2.361111111111111,""order"":0.7333333333333334,""size"":0.25}";11036.1111111111;1479;bulevardul gheorghe i duca 2;1833;bulevardul sincai gheorghe 4;no
URG-00545;B-II-m-B-19153;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.27037037037037037,0.2916666666666667],""exact"":2,""score"":2.562037037037037,""order"":0.75,""size"":0.25}";1102.99537037037;1480;strada gheorghe lazar 9a-9b;1186;strada marinescu gheorghe 19;no
URG-00546;B-II-m-B-19114;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,1,0],""exact"":3,""score"":3,""order"":0.6666666666666667,""size"":0.25}";1110;1481;bulevardul gheorghe magheru 9;801;bulevardul magheru gheorghe 8;no
URG-00547;B-II-m-B-18576;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.26111111111111107,1],""exact"":3,""score"":3.261111111111111,""order"":0.75,""size"":0.25}";1103.61111111111;1482;strada gheorghe manea 13;624;strada demetriade gheorghe 1-3;no
URG-00548;B-II-m-B-19130;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,1,0],""exact"":3,""score"":3,""order"":0.6666666666666667,""size"":0.25}";1110;1483;strada gheorghe manu 6;1167;strada manu gheorghe 7;no
URG-00550;B-II-m-B-21065;"{""matched"":[0,1,2,4],""matchScore"":[1,0.2847222222222222,0.2638888888888889,1],""exact"":2,""score"":2.548611111111111,""order"":0.8499999999999999,""size"":0.2}";1032.11111111111;1484;intrarea gheorghe manu 1;373;intrarea caragiale ion luca 1;no
URG-00551;B-II-m-B-19115;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.37597883597883597,0.35],""exact"":2,""score"":2.725978835978836,""order"":0.75,""size"":0.25}";1104.10978835979;1485;bulevardul gheorghe marinescu 15;847;bulevardul magheru gheorghe 10;no
URG-00552;B-II-m-B-18553;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.31666666666666665,0.3875],""exact"":2,""score"":2.7041666666666666,""order"":0.75,""size"":0.25}";1103.55416666667;1486;strada gheorghe negel 39-43;604;strada danielopol gheorghe 3;no
URG-00553;B-II-m-B-19421;"{""matched"":[0,2,1,-1,-1,3],""matchScore"":[1,1,0.36666666666666664,0,0,0.42500000000000004],""exact"":2,""score"":2.791666666666667,""order"":0.6666666666666665,""size"":0.25}";110367.091666667;1487;strada gheorghe pop de basesti 1;1484;strada polizu gheorghe 1-7;no
URG-00554;B-II-m-B-19421;"{""matched"":[0,2,1,-1,-1,-1],""matchScore"":[1,1,0.36666666666666664,0,0,0],""exact"":2,""score"":2.3666666666666667,""order"":0.7777777777777779,""size"":0.25}";110366.666666667;1488;strada gheorghe pop de basesti 6;1484;strada polizu gheorghe 1-7;no
URG-00555;B-II-m-B-18576;"{""matched"":[0,2,-1,1,-1,3],""matchScore"":[1,1,0,0.39333333333333337,0,1],""exact"":3,""score"":3.3933333333333335,""order"":0.5833333333333333,""size"":0.25}";110040.333333333;1489;strada gheorghe pop de basesti 13;624;strada demetriade gheorghe 1-3;no
URG-00556;B-II-m-B-19421;"{""matched"":[0,2,1,-1,-1,-1],""matchScore"":[1,1,0.36666666666666664,0,0,0],""exact"":2,""score"":2.3666666666666667,""order"":0.7777777777777779,""size"":0.25}";110366.666666667;1490;strada gheorghe pop de basesti 21;1484;strada polizu gheorghe 1-7;no
URG-00557;B-II-m-B-19423;"{""matched"":[0,2,1,-1,-1,3],""matchScore"":[1,1,0.36666666666666664,0,0,0.3125],""exact"":2,""score"":2.6791666666666667,""order"":0.6666666666666665,""size"":0.25}";110366.979166667;1491;strada gheorghe pop de basesti 32;1486;strada polizu gheorghe 38-52;no
URG-00558;B-II-m-B-19421;"{""matched"":[0,2,1,-1,-1,-1],""matchScore"":[1,1,0.36666666666666664,0,0,0],""exact"":2,""score"":2.3666666666666667,""order"":0.7777777777777779,""size"":0.25}";110366.666666667;1492;strada gheorghe pop de basesti 56;1484;strada polizu gheorghe 1-7;no
URG-00559;B-II-m-B-18576;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.2657407407407408,1],""exact"":3,""score"":3.265740740740741,""order"":0.75,""size"":0.25}";1103.65740740741;1493;strada gheorghe preotescu 13;624;strada demetriade gheorghe 1-3;no
URG-00560;B-II-m-B-19153;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.35185185185185186,0.35],""exact"":2,""score"":2.701851851851852,""order"":0.75,""size"":0.25}";1103.86851851852;1494;strada gheorghe preotescu 18;1186;strada marinescu gheorghe 19;no
URG-00561;B-II-m-B-19153;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,0.35185185185185186,0],""exact"":2,""score"":2.351851851851852,""order"":0.6666666666666667,""size"":0.25}";1103.51851851852;1495;strada gheorghe preotescu 24;1186;strada marinescu gheorghe 19;no
URG-00562;B-II-m-B-19423;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.32499999999999996,0.2916666666666667],""exact"":2,""score"":2.6166666666666667,""order"":0.75,""size"":0.25}";1103.54166666667;1496;strada gheorghe preotescu 25;1486;strada polizu gheorghe 38-52;no
URG-00563;B-II-m-B-18562;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.2847222222222222,1],""exact"":3,""score"":3.2847222222222223,""order"":0.75,""size"":0.25}";1103.84722222222;1497;strada gheorghe preotescu 26;280;strada bratianu gheorghe 26;no
URG-00564;B-II-m-B-19153;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.35185185185185186,0.3333333333333333],""exact"":2,""score"":2.6851851851851856,""order"":0.75,""size"":0.25}";1103.85185185185;1498;strada gheorghe preotescu 29;1186;strada marinescu gheorghe 19;no
URG-00565;B-II-m-B-18956;"{""matched"":[0,2,1,4],""matchScore"":[1,0.39047619047619053,0.21428571428571427,1],""exact"":2,""score"":2.6047619047619044,""order"":0.7,""size"":0.2}";1042.19047619048;1499;strada giacomo puccini 1;1004;strada ionescu gion gh 1;no
URG-00566;B-II-m-B-19363;"{""matched"":[0,2,1,3],""matchScore"":[1,1,1,0.42500000000000004],""exact"":3,""score"":3.425,""order"":0.75,""size"":0.25}";1110.425;1500;strada gina patrichi 1;1416;strada patrichi gina 10;no
URG-00567;B-II-m-B-18958;"{""matched"":[0,2,1,4],""matchScore"":[1,0.38916666666666666,0.2619047619047619,1],""exact"":2,""score"":2.6510714285714285,""order"":0.7,""size"":0.2}";1042.53571428571;1501;strada gioacchino rossini 6;1006;strada ionescu gion gh 6;no
URG-00568;B-II-m-B-18841;"{""matched"":[0,1,2],""matchScore"":[1,0.35749999999999993,1],""exact"":2,""score"":2.3575,""order"":1,""size"":0.3333333333333333}";104.575;1502;calea giulesti 11;893;calea grivitei 11;no
URG-00569;B-II-m-B-18855;"{""matched"":[0,1,2],""matchScore"":[1,0.35749999999999993,1],""exact"":2,""score"":2.3575,""order"":1,""size"":0.3333333333333333}";104.575;1503;calea giulesti 42;906;calea grivitei 42;no
URG-00570;B-II-m-B-18625;"{""matched"":[0,1,2],""matchScore"":[1,0.3898809523809524,0.3611111111111111],""exact"":1,""score"":1.7509920634920635,""order"":1,""size"":0.3333333333333333}";104.259920634921;1504;calea giulesti 50-52;675;calea dudesti 102;no
URG-00571;B-II-m-B-18638;"{""matched"":[0,1,2],""matchScore"":[1,0.3898809523809524,1],""exact"":2,""score"":2.3898809523809526,""order"":1,""size"":0.3333333333333333}";104.89880952381;1505;calea giulesti 133;689;calea dudesti 133;no
URG-00572;B-II-m-B-18923;"{""matched"":[0,1,-1],""matchScore"":[1,0.32083333333333336,0],""exact"":1,""score"":1.3208333333333333,""order"":1,""size"":0.3333333333333333}";103.208333333333;1506;soseaua giurgiului 220;886;soseaua iancului 3;no
URG-00573;B-II-m-A-18517;"{""matched"":[0,3,1,-1,4],""matchScore"":[1,0.39126984126984127,0.40476190476190477,0,1],""exact"":2,""score"":2.796031746031746,""order"":0.6499999999999999,""size"":0.2}";10432.746031746;1507;strada gradina cu cai 1;571;strada cutitul de argint 1;no
URG-00574;B-II-m-B-17950;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,1,0],""exact"":3,""score"":3,""order"":0.6666666666666667,""size"":0.25}";1110;1508;strada grigore alexandrescu 75;27;strada alexandrescu grigore 6;no
URG-00575;B-II-m-B-17954;"{""matched"":[0,2,1,3],""matchScore"":[1,1,1,0.3333333333333333],""exact"":3,""score"":3.3333333333333335,""order"":0.75,""size"":0.25}";1110.33333333333;1509;strada grigore alexandrescu 76;31;strada alexandrescu grigore 26;no
URG-00576;B-II-m-B-17952;"{""matched"":[0,2,1,3],""matchScore"":[1,1,1,0.3333333333333333],""exact"":3,""score"":3.3333333333333335,""order"":0.75,""size"":0.25}";1110.33333333333;1510;strada grigore alexandrescu 82;29;strada alexandrescu grigore 12;no
URG-00577;B-II-m-B-17950;"{""matched"":[0,2,1,3],""matchScore"":[1,1,1,0.42500000000000004],""exact"":3,""score"":3.425,""order"":0.75,""size"":0.25}";1110.425;1511;strada grigore alexandrescu 61;27;strada alexandrescu grigore 6;no
URG-00578;B-II-m-B-18556;"{""matched"":[0,2,1,3],""matchScore"":[1,0.30952380952380953,0.24503968253968256,1],""exact"":2,""score"":2.554563492063492,""order"":0.75,""size"":0.25}";1034.40277777778;1512;intrarea grigore cantilli 4;606;intrarea dascalu nicolae 4;no
URG-00579;B-II-m-B-18952;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.3190476190476191,0.42500000000000004],""exact"":2,""score"":2.7440476190476195,""order"":0.75,""size"":0.25}";1103.61547619048;1513;strada grigore cobalcescu 5;999;strada ionescu grigore 52;no
URG-00580;B-II-m-B-18949;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,0.3190476190476191,0],""exact"":2,""score"":2.3190476190476192,""order"":0.6666666666666667,""size"":0.25}";1103.19047619048;1514;strada grigore cobalcescu 7;996;strada ionescu grigore 28;no
URG-00581;B-II-m-B-18949;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,0.3190476190476191,0],""exact"":2,""score"":2.3190476190476192,""order"":0.6666666666666667,""size"":0.25}";1103.19047619048;1515;strada grigore cobalcescu 8;996;strada ionescu grigore 28;no
URG-00582;B-II-m-B-17952;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.30833333333333335,1],""exact"":3,""score"":3.3083333333333336,""order"":0.75,""size"":0.25}";1104.08333333333;1516;strada grigore cobalcescu 12;29;strada alexandrescu grigore 12;no
URG-00583;B-II-m-B-17951;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.30833333333333335,0.35],""exact"":2,""score"":2.6583333333333337,""order"":0.75,""size"":0.25}";1103.43333333333;1517;strada grigore cobalcescu 13;28;strada alexandrescu grigore 10;no
URG-00584;B-II-m-B-18949;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.3190476190476191,0.3333333333333333],""exact"":2,""score"":2.6523809523809527,""order"":0.75,""size"":0.25}";1103.52380952381;1518;strada grigore cobalcescu 18;996;strada ionescu grigore 28;no
URG-00585;B-II-m-B-18949;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.3190476190476191,0.35],""exact"":2,""score"":2.6690476190476193,""order"":0.75,""size"":0.25}";1103.54047619048;1519;strada grigore cobalcescu 29;996;strada ionescu grigore 28;no
URG-00586;B-II-m-B-18950;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.3190476190476191,0.35],""exact"":2,""score"":2.6690476190476193,""order"":0.75,""size"":0.25}";1103.54047619048;1520;strada grigore cobalcescu 35;997;strada ionescu grigore 34;no
URG-00587;B-II-m-B-18951;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.3190476190476191,1],""exact"":3,""score"":3.3190476190476192,""order"":0.75,""size"":0.25}";1104.19047619048;1521;strada grigore cobalcescu 40;998;strada ionescu grigore 40;no
URG-00588;B-II-m-B-18951;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.3190476190476191,0.35],""exact"":2,""score"":2.6690476190476193,""order"":0.75,""size"":0.25}";1103.54047619048;1522;strada grigore cobalcescu 45;998;strada ionescu grigore 40;no
URG-00589;B-II-m-B-18951;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.3190476190476191,0.35],""exact"":2,""score"":2.6690476190476193,""order"":0.75,""size"":0.25}";1103.54047619048;1523;strada grigore cobalcescu 45;998;strada ionescu grigore 40;no
URG-00590;B-II-m-B-18952;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.3190476190476191,0.35],""exact"":2,""score"":2.6690476190476193,""order"":0.75,""size"":0.25}";1103.54047619048;1524;strada grigore cobalcescu 54;999;strada ionescu grigore 52;no
URG-00591;B-II-m-B-18952;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.3190476190476191,0.35],""exact"":2,""score"":2.6690476190476193,""order"":0.75,""size"":0.25}";1103.54047619048;1525;strada grigore cobalcescu 56;999;strada ionescu grigore 52;no
URG-00592;B-II-m-B-18951;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.26587301587301587,0.42500000000000004],""exact"":2,""score"":2.6908730158730156,""order"":0.75,""size"":0.25}";1103.08373015873;1526;strada grigore moisil 4;998;strada ionescu grigore 40;no
URG-00593;B-II-m-B-17951;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.2902777777777778,0.35],""exact"":2,""score"":2.640277777777778,""order"":0.75,""size"":0.25}";1103.25277777778;1527;strada grigore raducanu 19;28;strada alexandrescu grigore 10;no
URG-00594;B-II-m-B-17954;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.2902777777777778,0.35],""exact"":2,""score"":2.640277777777778,""order"":0.75,""size"":0.25}";1103.25277777778;1528;strada grigore raducanu 21;31;strada alexandrescu grigore 26;no
